time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.077305,1.0585,-0.7742,-0.2203,1.330
4.101515,-0.0946,-2.0474,-0.5174,2.114
4.107652,-0.0946,-2.0474,-0.5174,2.114
4.128315,-0.4857,-2.2028,-0.6495,2.347
4.148383,-0.4864,-1.8544,-0.7849,2.072
4.175903,-0.3921,-1.1181,-0.3114,1.225
4.206278,1.6218,-1.4311,1.1344,2.442
4.218506,1.9776,-1.4669,1.5246,2.896
4.230925,1.9149,-1.4371,2.0897,3.178
4.251330,1.7128,-1.4006,1.6774,2.777
4.275409,0.9116,-0.8629,1.5415,1.988
4.295368,0.3791,-0.9075,2.1367,2.352
4.312632,0.4212,-1.1720,2.7434,3.013
4.333017,-0.0623,-0.9058,2.3987,2.565
4.353318,1.1747,-0.2722,2.0833,2.407
4.374426,2.7680,-0.7491,1.3908,3.187
4.394076,3.1219,-0.6498,0.5504,3.236
4.414099,2.9193,1.1761,-0.9684,3.293
4.434273,1.5085,2.4422,-0.5274,2.919
4.454582,-0.2407,4.5480,0.6281,4.597
4.478182,-1.5451,7.2983,-0.3676,7.469
4.500188,-0.7882,8.0790,-0.0123,8.117
4.520054,0.3096,4.6584,1.6741,4.960
4.542997,1.6978,1.8970,1.3502,2.882
4.563869,2.2831,0.7400,1.4470,2.802
4.586152,2.1480,1.3448,3.3350,4.189
4.608241,2.2401,3.1231,3.7957,5.402
4.626499,1.3632,3.3656,3.3167,4.918
4.646934,1.3889,0.5076,1.4451,2.068
4.666904,1.6245,-1.2647,-1.2680,2.418
4.687467,-0.8613,-1.2481,-5.5674,5.770
4.708668,-0.9291,-0.8009,-6.2425,6.362
4.728855,-0.0218,-0.3161,-3.9161,3.929
4.750070,-0.5430,0.0297,-1.8453,1.924
4.786413,-2.2856,-0.0562,0.3504,2.313
4.814768,-2.2994,-0.9561,-4.2031,4.885
4.815528,-2.1599,-1.4665,-4.4045,5.120
4.830990,-1.7816,-2.2586,-4.0744,4.988
4.851468,-1.6107,-2.4821,-3.5015,4.584
4.884154,-1.0988,-2.2157,-3.8141,4.546
4.904789,-2.1011,-2.1380,-3.1918,4.379
4.914672,-1.9464,-2.4301,-3.0467,4.356
4.932973,-1.7440,-3.4656,-2.4164,4.571
4.953401,-2.2631,-4.7256,-0.8650,5.310
4.986776,-2.4972,-4.3314,1.0205,5.103
5.009783,-1.7429,-2.8563,2.4194,4.129
5.015660,-1.7429,-2.8563,2.4194,4.129
5.035688,1.1361,-2.6307,8.9264,9.375
5.055890,4.6134,-3.4256,3.9066,6.948
5.085730,-1.0055,1.9498,-1.7765,2.823
5.109787,0.8720,14.6922,-0.5826,14.730
5.143794,-2.2689,6.7865,-2.6156,7.619
5.144693,-3.7034,4.1287,-0.7364,5.595
5.176421,-3.1536,-2.0567,-0.3523,3.781
5.186667,-2.9361,-2.4346,-0.8774,3.914
5.202256,-2.8749,-2.1272,-1.0394,3.724
5.223106,-1.7146,-1.1739,-0.9441,2.282
5.243811,1.0287,0.0332,-1.1791,1.565
5.264649,1.4698,0.8838,-1.0007,1.986
5.284933,1.9652,1.5962,-1.0293,2.733
5.307445,4.8640,-1.6428,-1.3463,5.308
5.326130,-0.5721,-2.6278,-0.2580,2.702
5.346843,-1.0936,-3.0167,0.3426,3.227
5.368411,-0.8723,-2.3541,-0.7360,2.616
5.396696,-0.4843,-0.9089,-0.5417,1.164
5.423934,-0.0205,-0.7952,1.6888,1.867
5.436050,0.7149,-1.1723,2.4193,2.782
5.450533,1.4177,-1.5096,1.2186,2.403
5.471056,1.6849,-1.5641,0.1607,2.305
5.493949,0.8379,-1.2588,1.3952,2.057
5.516602,0.6743,-0.3810,1.9064,2.058
5.531629,0.3218,-0.0581,1.9117,1.939
5.552185,0.3161,-0.1886,2.1695,2.200
