time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.923689,-1.0842,-1.6917,-1.5956,2.566
3.944684,-1.4868,-1.9218,-1.2328,2.725
3.965659,-1.7435,-1.9975,-1.0663,2.858
3.992611,-2.2790,-1.6904,-1.4997,3.209
4.016772,-1.3311,-1.9944,0.1176,2.401
4.026332,-0.9718,-2.2927,0.4950,2.539
4.046757,-0.5450,-3.0713,0.7450,3.207
4.080211,0.2603,-3.7146,-0.3777,3.743
4.098499,1.3516,-3.3408,-0.5240,3.642
4.110611,1.6120,-2.8838,-0.0698,3.304
4.128428,2.2722,-1.6314,1.3816,3.120
4.149137,0.7547,0.0733,3.9508,4.023
4.180429,-1.3049,-1.7507,1.1863,2.485
4.199407,-1.9108,-2.5043,0.5731,3.202
4.210248,-1.6612,-2.1277,0.0633,2.700
4.231576,-1.0918,-0.1110,-0.4083,1.171
4.252023,-0.8643,5.7769,-1.3293,5.991
4.280369,-2.6084,9.3903,-1.5484,9.868
4.302328,0.5689,0.4887,1.0912,1.324
4.314559,-1.2682,0.1625,-2.0892,2.449
4.334938,1.0869,0.9542,-3.0508,3.376
4.356222,3.0163,9.4718,4.2942,10.828
4.393654,3.5834,-0.0147,-3.6982,5.150
4.405361,2.4117,-0.6836,-1.0911,2.734
4.418833,-0.2229,-1.0016,-0.9665,1.410
4.437710,-0.6148,-0.5515,-1.6997,1.890
4.458564,-2.5128,0.4572,-1.4995,2.962
4.478469,-2.5394,0.0402,-0.3626,2.565
4.498883,-2.0447,-0.7653,0.1575,2.189
4.519278,-1.0715,-1.2500,-0.2734,1.669
4.539436,-0.2743,-1.0463,-0.2044,1.101
4.559898,-0.1998,-0.9739,1.9187,2.161
4.580224,0.2569,-0.8593,1.2114,1.507
4.601539,1.2574,-0.6062,0.5646,1.506
4.621090,1.9860,-0.8401,1.1184,2.429
4.641923,1.9748,-1.4735,1.2298,2.754
4.662542,1.6834,-2.5033,0.8482,3.134
4.692314,0.6428,-2.9381,0.6050,3.068
4.708102,0.2338,-2.5810,1.3336,2.915
4.724681,-0.1259,-1.9100,1.4253,2.387
4.745063,-0.5000,-1.5899,0.5415,1.752
4.765375,-0.7013,-2.0543,0.0365,2.171
4.791692,-0.7630,-2.6041,0.3965,2.742
4.811097,-0.7375,-2.7931,-0.5622,2.943
4.828153,0.1221,-2.6294,0.4009,2.663
4.848456,0.3659,-1.7820,1.6443,2.452
4.869281,0.8614,-0.2065,1.9047,2.101
4.890692,1.3587,0.3690,1.8066,2.290
4.910235,2.3057,1.7944,1.0510,3.105
4.930737,2.5317,1.6371,0.4384,3.047
4.951168,3.2860,2.0724,1.2052,4.068
4.971638,3.1374,2.6132,-0.0388,4.083
4.992085,1.9017,2.0793,-0.2938,2.833
5.012734,-1.2085,4.2135,0.3130,4.395
5.033178,-1.5918,8.0985,0.2191,8.256
5.053846,-0.6222,6.0436,0.3497,6.086
5.090802,-1.5087,0.6155,-0.3400,1.664
5.109414,0.4502,0.8715,-0.2237,1.006
5.117838,0.4353,1.0896,-0.0986,1.177
5.136940,0.2184,1.0323,-0.4110,1.132
5.157048,-0.4853,0.0368,-1.5320,1.607
5.187952,-0.4978,-1.5918,-1.5548,2.280
5.206269,-0.8180,-2.4217,-1.4765,2.952
5.217880,-1.0408,-2.6537,-1.4605,3.203
