time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.837715,-1.9618,-1.7577,0.5612,2.693
4.863430,-1.3707,-1.2731,-0.6644,1.985
4.879735,-0.5563,-1.6138,-0.5694,1.799
4.894882,0.1330,-2.0109,-0.4532,2.066
4.915887,0.4129,-2.2375,0.0657,2.276
4.936749,-0.5426,-1.8840,1.8912,2.724
4.960825,-1.6219,-1.0191,3.0228,3.579
4.976874,-1.4390,-0.1518,4.0916,4.340
4.997537,-0.0805,3.1577,3.7076,4.871
5.024641,3.2838,9.7047,-6.8135,12.304
5.064238,0.5559,16.9343,7.8796,18.686
5.064669,0.5559,16.9343,7.8796,18.686
5.078997,5.4956,15.5240,6.8620,17.840
5.099304,5.0690,0.9063,-8.3787,9.835
5.136295,-0.6771,-5.4746,-5.1654,7.557
5.146519,-0.7556,-5.8316,-4.5861,7.457
5.166147,0.7454,-4.3379,-4.1309,6.036
5.180908,1.0681,-1.5818,0.4388,1.958
5.201545,-4.3111,5.6235,0.6384,7.115
5.223191,-0.2413,3.9084,-2.6383,4.722
5.244283,0.1717,0.1431,-1.0173,1.042
5.263620,-1.0618,-2.1583,-0.8059,2.537
5.284554,-1.2071,-1.6360,-1.0915,2.308
5.304839,-0.1505,-1.1468,-0.1467,1.166
5.336210,1.3195,-0.4676,-0.0554,1.401
5.357919,1.5801,-0.6114,-0.0118,1.694
5.365400,1.5840,-0.7911,0.0712,1.772
5.385790,1.3139,-1.2270,0.5115,1.869
5.406352,1.1512,-1.3123,0.9237,1.975
5.436348,0.7935,-0.4082,1.1844,1.483
5.460183,0.2886,-0.3997,0.1569,0.517
5.467801,-0.1223,-0.5307,-0.3105,0.627
5.488493,-1.5256,-1.3821,-0.4724,2.112
5.508959,-2.0693,-1.5610,0.1342,2.596
5.533023,-1.8684,-2.2278,-0.1634,2.912
5.558312,-2.3106,-2.9771,-1.1891,3.952
5.571138,-2.3355,-2.7031,-0.6583,3.632
5.590959,-1.1998,-0.9677,0.2942,1.569
5.611250,0.4121,1.0689,1.1766,1.642
5.633543,1.9817,-0.7426,0.1755,2.124
5.655483,3.8367,-2.4267,-2.8522,5.361
5.671764,3.9231,-3.0304,-2.6175,5.606
5.692502,1.1710,-3.0982,1.7914,3.766
5.712583,-0.4207,-1.1968,1.7382,2.152
5.734669,-1.0127,-1.2067,-1.7103,2.325
5.759342,-1.7433,-1.2694,-0.1270,2.160
5.774065,-2.1215,0.4215,2.5777,3.365
5.795125,0.2220,2.6319,-1.9941,3.309
5.814725,2.2508,4.7210,-1.5876,5.466
5.835832,4.7390,5.9632,1.9177,7.855
5.863203,4.3102,4.9265,1.4668,6.708
5.877818,1.8405,8.7000,5.1013,10.252
5.912815,1.1908,3.8560,-2.5111,4.753
5.922729,0.7541,2.5363,-3.1719,4.131
5.943193,-0.1138,-0.2613,-2.7915,2.806
5.958616,-0.5629,-2.0576,-1.3733,2.537
5.979402,-1.1227,-1.8553,-0.4562,2.216
6.000178,-2.5554,-0.6228,-1.2486,2.912
6.020108,-2.3550,-0.8140,-2.9085,3.830
6.044961,-2.0183,-1.7381,-2.4873,3.644
6.066037,-2.1946,-0.9797,-1.7978,3.001
6.081233,-1.4671,-0.3012,-1.5612,2.163
6.101591,-1.0700,0.0033,-1.2019,1.609
6.122242,-1.2106,-0.6675,-1.2609,1.871
6.146231,-0.5793,-1.8580,-1.1833,2.278
6.169539,-1.5093,-2.5668,-1.4679,3.320
6.185333,-1.8473,-2.5571,-1.0553,3.326
6.204101,-1.7341,-2.6649,-1.0919,3.362
6.233763,-0.6169,-3.3123,-1.9543,3.895
6.256074,-1.7810,-4.0535,-1.7893,4.775
6.265411,-1.7034,-4.2165,-1.5216,4.795
6.286129,-0.0900,-3.7557,-1.1700,3.935
