time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.941646,0.0945,0.0640,0.1786,0.212
3.966280,0.1033,0.0403,0.1944,0.224
3.981653,0.1095,0.0153,0.2271,0.253
4.003101,0.1350,0.0288,0.2453,0.282
4.024648,0.1287,-0.0334,0.1155,0.176
4.045338,0.0351,-0.1223,0.0476,0.136
4.066164,0.0159,-0.0450,0.1161,0.126
4.086621,0.0479,0.0331,0.2008,0.209
4.107367,0.0380,0.0649,0.1819,0.197
4.127965,0.0658,0.0192,0.1634,0.177
4.155792,0.0965,-0.0224,0.1278,0.162
4.168909,0.0869,-0.0195,0.1350,0.162
4.189622,0.0873,0.0258,0.2008,0.220
4.210008,0.0988,0.0265,0.1714,0.200
4.230786,0.1118,0.0202,0.0899,0.145
4.254881,0.1432,-0.0036,0.0793,0.164
4.273157,0.1565,0.0017,0.1063,0.189
4.291625,0.1864,-0.0178,0.1478,0.239
4.313722,0.1953,-0.0041,0.2008,0.280
4.335248,0.1178,0.0140,0.1615,0.200
4.365327,0.0630,0.0436,0.1312,0.152
4.380430,0.0525,0.0269,0.1590,0.170
4.395827,0.0145,0.0119,0.1516,0.153
4.416345,0.0624,-0.0109,0.1373,0.151
4.437686,0.0704,-0.0111,0.1631,0.178
4.465934,0.0944,0.0364,0.2032,0.227
4.478403,0.0978,0.0418,0.2288,0.252
4.498272,0.0720,0.0105,0.1328,0.151
4.519338,0.0748,-0.0554,0.1077,0.142
4.539435,0.1001,-0.0700,0.1538,0.196
4.564135,0.0790,0.0116,0.1727,0.190
4.580111,0.0755,0.0311,0.1695,0.188
4.600371,0.0383,0.0417,0.1688,0.178
4.621485,0.0602,0.0054,0.1423,0.155
4.642275,0.1065,0.0030,0.1203,0.161
4.664763,0.1753,0.0014,0.1862,0.256
4.683367,0.1981,0.0079,0.2166,0.294
4.709399,0.1332,-0.0165,0.1019,0.169
4.726420,0.0305,0.0179,0.0634,0.073
4.746653,-0.0915,0.0756,0.1671,0.205
4.773989,-0.0722,0.0473,0.2766,0.290
4.788853,0.0198,-0.0150,0.2363,0.238
4.807750,0.1579,-0.0304,0.1707,0.235
4.828003,0.1764,-0.0028,0.1448,0.228
4.849026,0.1257,0.0342,0.1609,0.207
4.872370,0.0169,0.0395,0.1294,0.136
4.889111,0.0318,0.0293,0.1616,0.167
4.909682,0.0668,-0.0083,0.1693,0.182
4.930292,0.0990,-0.0499,0.0960,0.147
4.962718,0.1300,-0.0188,0.1310,0.186
4.974036,0.1220,0.0008,0.1650,0.205
4.992428,0.1198,0.0306,0.2119,0.245
5.013068,0.1639,0.0482,0.2261,0.283
5.034023,0.1693,0.0330,0.1746,0.245
5.063609,0.1211,-0.0085,0.0991,0.157
5.083815,0.1016,-0.0140,0.1433,0.176
5.094919,0.0821,-0.0086,0.1004,0.130
5.115256,0.0772,-0.0132,0.1378,0.159
5.135755,0.0718,-0.0017,0.1694,0.184
5.162456,0.1022,-0.0145,0.1923,0.218
5.177918,0.1051,-0.0024,0.2111,0.236
5.198935,0.1131,0.0292,0.1843,0.218
5.219296,0.1107,0.0240,0.1245,0.168
5.240333,0.0633,0.0312,0.1217,0.141
5.262504,0.0566,-0.0254,0.1549,0.167
5.280435,0.0352,-0.0080,0.1668,0.171
5.301196,0.0756,0.0135,0.1598,0.177
5.321566,0.0514,0.0200,0.1361,0.147
5.342055,0.1104,0.0193,0.1845,0.216
5.363130,0.0945,-0.0030,0.1663,0.191
5.383944,0.1358,-0.0224,0.1387,0.195
5.404801,0.1197,0.0046,0.1613,0.201
5.425046,0.1007,0.0028,0.1444,0.176
5.445595,0.1060,0.0133,0.1585,0.191
5.473570,0.1058,-0.0177,0.1514,0.186
5.492323,0.1005,-0.0138,0.1158,0.154
5.507446,0.0907,-0.0044,0.1447,0.171
5.527888,0.0645,0.0533,0.1565,0.178
5.548673,0.0555,0.0822,0.2089,0.231
5.573645,0.0777,0.0062,0.1199,0.143
5.592427,0.1112,-0.0450,0.1152,0.166
5.611000,0.1202,-0.0834,0.1227,0.191
5.631037,0.0999,-0.0704,0.1569,0.199
5.651498,0.0950,-0.0477,0.1689,0.200
5.673164,0.0881,0.0248,0.1592,0.184
5.693486,0.0856,0.0769,0.1544,0.193
5.713265,0.0593,0.0741,0.1688,0.194
5.733997,0.0791,0.0330,0.1612,0.183
5.754277,0.0628,-0.0290,0.1442,0.160
5.782925,0.1026,-0.0325,0.1447,0.180
5.801023,0.0800,0.0091,0.1932,0.209
5.815953,0.0912,0.0289,0.1746,0.199
5.836882,0.0744,0.0292,0.1697,0.188
5.871829,0.1209,-0.0279,0.1237,0.175
5.890726,0.1085,-0.0338,0.1144,0.161
5.898361,0.0963,-0.0075,0.1289,0.161
5.919207,0.0787,0.0086,0.2180,0.232
5.939211,0.0571,0.0266,0.2204,0.229
5.970326,0.1001,0.0336,0.1391,0.175
5.981057,0.0879,0.0138,0.1153,0.146
5.999740,0.1066,0.0102,0.1251,0.165
6.020025,0.0901,-0.0087,0.1561,0.180
6.040731,0.0906,0.0111,0.1893,0.210
6.071242,0.1004,0.0396,0.1796,0.210
6.083333,0.0787,0.0489,0.1725,0.196
6.103382,0.0951,0.0122,0.1560,0.183
6.123758,0.0948,-0.0261,0.1490,0.179
6.144234,0.0890,-0.0138,0.1448,0.171
6.171729,0.0959,0.0152,0.1546,0.183
6.192467,0.0722,0.0086,0.1784,0.193
6.205661,0.0964,-0.0035,0.1854,0.209
6.226709,0.1165,-0.0112,0.1465,0.187
6.248606,0.0948,0.0002,0.1514,0.179
6.269563,0.0706,0.0414,0.1491,0.170
6.288047,0.0491,0.1261,0.1946,0.237
6.309396,0.0454,0.0892,0.1652,0.193
6.330283,0.0596,0.0025,0.1447,0.157
6.350918,0.0886,-0.0704,0.1326,0.174
6.371485,0.1351,-0.0870,0.1550,0.223
6.391896,0.0932,-0.0616,0.1390,0.178
6.412423,0.1232,-0.0376,0.1612,0.206
6.433257,0.0946,0.0452,0.2113,0.236
6.453906,0.1215,0.0614,0.1463,0.200
6.475194,0.0754,0.0484,0.1213,0.151
6.495868,0.0546,0.0339,0.1185,0.135
6.515625,0.0738,0.0273,0.1902,0.206
6.536388,0.0879,0.0061,0.1928,0.212
6.556565,0.0829,-0.0081,0.1833,0.201
6.576940,0.0755,-0.0076,0.1476,0.166
6.597996,0.0870,-0.0266,0.1071,0.141
6.618592,0.0635,-0.0315,0.1140,0.134
6.639023,0.0644,0.0000,0.1949,0.205
6.659966,0.0786,0.0440,0.2117,0.230
6.680071,0.0747,-0.0207,0.1624,0.180
6.700812,0.0917,0.0077,0.1183,0.150
6.721918,0.0959,0.0204,0.1688,0.195
6.742237,0.1072,0.0016,0.2076,0.234
6.762462,0.1484,-0.0406,0.1666,0.227
6.790706,0.1508,-0.0289,0.1939,0.247
6.802567,0.1566,0.0177,0.1670,0.230
6.823420,0.1516,0.0294,0.1432,0.211
6.843958,0.1806,0.0247,0.0831,0.200
6.864013,0.1336,0.0161,0.0714,0.152
6.887121,0.0294,0.0138,0.1323,0.136
6.904365,-0.0488,0.0562,0.1207,0.142
6.924290,-0.0786,0.0260,0.1735,0.192
6.944675,-0.0000,0.0005,0.2249,0.225
6.976338,0.1375,0.0020,0.3487,0.375
6.985014,0.1370,0.0282,0.2820,0.315
7.005499,0.1030,-0.0276,0.0803,0.133
7.025934,0.0510,-0.0311,0.0837,0.103
7.045907,-0.0041,-0.0074,0.2416,0.242
7.077079,0.0800,0.0986,0.2630,0.292
7.092860,0.1728,0.1312,0.2107,0.302
7.106475,0.1937,0.1214,0.1584,0.278
7.127012,0.1952,0.0179,0.0910,0.216
7.147299,0.2141,-0.0530,0.0997,0.242
7.176909,0.1049,-0.1084,0.1100,0.187
7.193412,0.1054,-0.0815,0.1360,0.190
7.209067,0.1076,-0.0478,0.1586,0.197
7.229570,0.1732,0.0293,0.1574,0.236
7.250031,0.1556,0.0232,0.1453,0.214
7.277570,0.0693,-0.0469,0.1098,0.138
7.294039,-0.0114,-0.0500,0.0504,0.072
7.311433,-0.0713,-0.0059,0.0490,0.087
7.332589,-0.1088,0.0426,0.0723,0.137
7.352951,-0.2257,0.0755,0.2252,0.328
7.377457,-0.3194,0.0398,0.2368,0.400
7.395091,-0.2929,0.0020,0.2218,0.367
7.415011,-0.2002,-0.0378,0.2241,0.303
7.435535,-0.0322,-0.0438,0.2531,0.259
7.455512,0.2584,-0.0744,0.2595,0.374
7.476782,0.3709,-0.1567,0.1584,0.433
7.497011,0.3303,-0.2976,-0.0504,0.447
7.517727,0.3095,-0.3219,-0.1181,0.462
7.538502,0.2717,-0.0996,0.0016,0.289
7.559695,0.2979,0.2469,0.1699,0.423
7.589580,0.4877,0.4829,0.3682,0.779
7.611156,0.2744,0.4265,0.2700,0.575
7.620154,0.1763,0.3406,0.1772,0.422
