time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.658827,0.0910,0.0077,0.1680,0.191
4.679676,0.0902,0.0271,0.2250,0.244
4.707000,0.1121,-0.0391,0.2049,0.237
4.725717,0.0933,-0.0549,0.1713,0.203
4.741469,0.0741,-0.0626,0.1760,0.201
4.761996,0.0883,-0.0530,0.1689,0.198
4.796196,0.1126,-0.0126,0.2383,0.264
4.817277,0.0982,0.0065,0.2000,0.223
4.826425,0.1291,-0.0180,0.1785,0.221
4.845179,0.1097,0.0150,0.1714,0.204
4.865745,0.0984,-0.0096,0.1664,0.194
4.890368,0.1006,-0.0288,0.1951,0.221
4.915866,0.1043,-0.0405,0.1883,0.219
4.928032,0.0825,-0.0428,0.1836,0.206
4.948357,0.0872,-0.0188,0.1932,0.213
4.968894,0.1119,-0.0305,0.2050,0.236
4.991510,0.1255,-0.0423,0.2045,0.244
5.010937,0.1020,-0.0329,0.1876,0.216
5.031938,0.1021,-0.0189,0.1779,0.206
5.052812,0.1067,-0.0279,0.1948,0.224
5.073578,0.0948,-0.0323,0.2068,0.230
5.093425,0.1166,-0.0275,0.1947,0.229
5.113820,0.1072,-0.0229,0.2018,0.230
5.134629,0.1178,-0.0204,0.1896,0.224
5.155862,0.1043,-0.0204,0.1821,0.211
5.176334,0.0763,-0.0225,0.2106,0.225
5.205208,0.1113,-0.0268,0.2246,0.252
5.223665,0.0780,-0.0387,0.2101,0.227
5.237426,0.0974,-0.0075,0.1885,0.212
5.257927,0.0931,-0.0149,0.2003,0.221
5.278680,0.1012,-0.0440,0.2048,0.233
5.305226,0.1017,-0.0420,0.1807,0.212
5.326520,0.0993,-0.0208,0.1879,0.214
5.340108,0.0944,-0.0184,0.2071,0.228
5.360548,0.1186,-0.0232,0.2142,0.246
5.381173,0.1096,-0.0184,0.2188,0.245
5.404915,0.1170,-0.0068,0.2043,0.236
5.422071,0.1264,-0.0384,0.1781,0.222
5.442694,0.1329,-0.0171,0.1759,0.221
5.463963,0.1035,-0.0126,0.2072,0.232
5.484818,0.0966,-0.0057,0.1903,0.214
5.504974,0.0878,-0.0465,0.2164,0.238
5.526106,0.0913,-0.0482,0.2089,0.233
5.546261,0.1062,0.0071,0.1944,0.222
5.566786,0.1115,0.0376,0.2230,0.252
5.587238,0.0879,0.0006,0.2348,0.251
5.609259,0.1112,-0.0499,0.1583,0.200
5.628694,0.1057,-0.0720,0.1537,0.200
5.649125,0.0905,-0.0781,0.2138,0.245
5.670954,0.1127,-0.0502,0.2352,0.266
5.702748,0.1009,-0.0019,0.2113,0.234
5.721376,0.0978,0.0282,0.1827,0.209
5.731309,0.1072,0.0328,0.1947,0.225
5.752543,0.0909,0.0011,0.1874,0.208
5.772930,0.0891,-0.0230,0.1944,0.215
5.802553,0.0943,-0.0300,0.2158,0.237
5.820252,0.1181,-0.0301,0.2063,0.240
5.834138,0.1104,-0.0302,0.1873,0.219
5.854753,0.0999,-0.0106,0.1708,0.198
5.875702,0.1093,-0.0178,0.2044,0.232
5.903705,0.0883,-0.0181,0.1755,0.197
5.921804,0.0893,-0.0346,0.2087,0.230
5.937320,0.0859,-0.0534,0.2107,0.234
5.957758,0.1014,-0.0386,0.1984,0.226
5.978452,0.0955,0.0096,0.1980,0.220
6.003226,0.1095,-0.0124,0.1591,0.194
6.019082,0.0954,-0.0077,0.1470,0.175
6.039917,0.0931,-0.0339,0.1542,0.183
6.060386,0.0870,-0.0307,0.2209,0.239
6.081090,0.1108,-0.0414,0.2562,0.282
6.102549,0.1142,-0.0383,0.2511,0.279
6.121618,0.1310,-0.0234,0.1937,0.235
6.142197,0.1105,-0.0282,0.1582,0.195
6.163225,0.1130,-0.0137,0.1828,0.215
6.184054,0.0862,-0.0205,0.2069,0.225
6.205690,0.0941,-0.0276,0.2306,0.251
6.225789,0.1030,-0.0355,0.2133,0.240
6.246358,0.1202,-0.0266,0.1749,0.214
6.266991,0.1055,-0.0227,0.1510,0.186
6.288308,0.0980,-0.0135,0.1750,0.201
6.312319,0.0999,-0.0262,0.2063,0.231
6.331820,0.1025,-0.0195,0.2014,0.227
6.349434,0.1199,-0.0315,0.2204,0.253
6.369896,0.1225,-0.0811,0.2155,0.261
6.391562,0.0932,-0.0248,0.2014,0.223
6.412266,0.0923,0.0543,0.1825,0.212
6.431969,0.0846,0.0657,0.1827,0.212
6.452617,0.1012,-0.0273,0.2162,0.240
6.473707,0.1061,-0.0867,0.1730,0.221
6.501385,0.0851,-0.0870,0.2302,0.260
6.517037,0.1118,-0.0479,0.2182,0.250
6.535585,0.1118,-0.0019,0.2278,0.254
6.556110,0.1437,0.0219,0.2019,0.249
6.576789,0.1464,0.0044,0.1714,0.225
6.612802,0.0818,-0.0158,0.1745,0.193
6.629103,0.1042,-0.0255,0.1934,0.221
6.641151,0.1124,-0.0257,0.2122,0.242
6.659044,0.0948,-0.0409,0.2069,0.231
6.679319,0.0929,-0.0373,0.1972,0.221
6.710585,0.0853,-0.0324,0.1885,0.209
6.725585,0.0992,-0.0178,0.2293,0.250
6.741241,0.1047,-0.0251,0.1932,0.221
6.761853,0.1031,-0.0300,0.2001,0.227
6.781979,0.1124,-0.0367,0.1930,0.226
6.810940,0.1326,-0.0430,0.1815,0.229
6.826753,0.0961,-0.0209,0.2032,0.226
6.843280,0.1079,-0.0254,0.2009,0.229
6.864700,0.1252,0.0008,0.1959,0.233
6.885202,0.1350,-0.0138,0.1935,0.236
6.912207,0.1140,-0.0209,0.2077,0.238
6.926890,0.0999,-0.0257,0.2148,0.238
6.946497,0.1091,-0.0160,0.1981,0.227
6.968344,0.0842,-0.0205,0.1888,0.208
6.988629,0.0841,-0.0229,0.1745,0.195
7.011342,0.0783,-0.0156,0.2148,0.229
7.029603,0.0892,-0.0038,0.2096,0.228
7.050480,0.1171,-0.0354,0.1995,0.234
7.071219,0.0830,-0.0407,0.1542,0.180
7.092949,0.0754,-0.0311,0.1687,0.187
7.122279,0.0675,-0.0070,0.2017,0.213
7.136843,0.0875,-0.0311,0.2087,0.228
7.154166,0.0950,-0.0219,0.2109,0.232
7.175273,0.1205,-0.0454,0.2471,0.279
7.196620,0.1655,-0.0396,0.2162,0.275
7.220279,0.1528,0.0043,0.1973,0.250
7.236372,0.1396,0.0256,0.1665,0.219
7.256929,0.1176,-0.0289,0.1769,0.214
7.277497,0.1138,-0.0539,0.1557,0.200
7.308964,0.0878,-0.0673,0.2442,0.268
7.321857,0.0889,-0.0571,0.2487,0.270
7.339049,0.1212,-0.0312,0.2076,0.242
7.359902,0.1263,-0.0196,0.1692,0.212
7.380276,0.1131,0.0164,0.1792,0.213
7.409059,0.1001,-0.0098,0.2202,0.242
7.425350,0.0791,-0.0152,0.1913,0.208
7.442343,0.0845,-0.0182,0.1767,0.197
7.463084,0.1023,-0.0304,0.1932,0.221
7.484167,0.0940,-0.0328,0.2119,0.234
7.509942,0.0913,-0.0252,0.2024,0.224
7.525183,0.1117,-0.0371,0.1860,0.220
7.545591,0.1157,-0.0161,0.1814,0.216
7.567028,0.1112,-0.0139,0.1909,0.221
7.587091,0.1119,-0.0302,0.1979,0.229
7.608935,0.1216,-0.0339,0.2147,0.249
7.629619,0.1404,-0.0310,0.2028,0.249
7.651002,0.1392,-0.0139,0.2152,0.257
7.671815,0.1240,-0.0259,0.1987,0.236
7.692408,0.1115,-0.0189,0.1797,0.212
7.721182,0.0931,-0.0045,0.2082,0.228
7.736368,0.1005,-0.0069,0.2081,0.231
7.755356,0.0819,-0.0166,0.1984,0.215
7.776354,0.0870,-0.0333,0.2055,0.226
7.796661,0.1028,-0.0212,0.1978,0.224
7.818640,0.0824,-0.0356,0.1951,0.215
7.837198,0.0874,-0.0262,0.2022,0.222
7.859189,0.0895,-0.0357,0.1808,0.205
7.878804,0.1038,-0.0119,0.2047,0.230
7.899272,0.1071,0.0023,0.2045,0.231
7.919821,0.1170,-0.0071,0.1996,0.231
7.940212,0.1169,-0.0356,0.1972,0.232
7.960741,0.1047,-0.0713,0.1925,0.230
7.981318,0.1135,-0.0087,0.1784,0.212
8.002152,0.1019,0.0441,0.1783,0.210
8.029473,0.1056,-0.0057,0.2281,0.251
8.042555,0.1296,-0.0412,0.1538,0.205
8.063620,0.1075,-0.0689,0.1300,0.182
8.083907,0.0900,-0.0844,0.2404,0.270
8.118655,0.1021,-0.0395,0.2428,0.266
8.135855,0.1143,-0.0227,0.2379,0.265
8.146666,0.1212,-0.0014,0.1973,0.232
8.165789,0.1198,0.0124,0.1522,0.194
8.186599,0.1001,0.0009,0.1572,0.186
8.217178,0.0917,-0.0204,0.2167,0.236
8.231843,0.0977,-0.0329,0.2283,0.250
8.247703,0.0862,-0.0648,0.2257,0.250
8.268522,0.0974,-0.0366,0.1493,0.182
8.289389,0.0870,-0.0101,0.1759,0.196
8.318088,0.1302,-0.0119,0.2357,0.270
8.329738,0.1378,-0.0478,0.2261,0.269
8.350440,0.1317,-0.0525,0.1994,0.245
8.371370,0.1031,-0.0547,0.1778,0.213
8.391891,0.0928,-0.0392,0.1613,0.190
8.418342,0.1080,-0.0115,0.1762,0.207
8.434065,0.1079,0.0010,0.2217,0.247
8.454608,0.1011,-0.0043,0.2288,0.250
8.475292,0.1212,-0.0289,0.1949,0.231
8.495900,0.0945,-0.0412,0.1847,0.212
8.516459,0.0997,-0.0243,0.2038,0.228
8.536893,0.0873,0.0145,0.1967,0.216
8.558846,0.0919,-0.0097,0.2088,0.228
8.578855,0.0924,-0.0367,0.2086,0.231
8.599590,0.1122,-0.0442,0.1677,0.207
8.627618,0.1065,-0.0193,0.2111,0.237
8.642603,0.1152,-0.0042,0.2281,0.256
8.661260,0.1227,-0.0017,0.2233,0.255
8.681407,0.1184,-0.0455,0.1919,0.230
8.702842,0.1097,-0.0740,0.1445,0.196
8.727683,0.0831,-0.0380,0.1861,0.207
8.744578,0.0834,0.0568,0.2364,0.257
8.764777,0.1135,0.0975,0.2958,0.331
8.785142,0.0960,0.0393,0.2377,0.259
8.805973,0.1289,-0.0689,0.1277,0.194
8.826431,0.1068,-0.1443,0.1214,0.217
8.847122,0.0653,-0.0919,0.1839,0.216
8.868166,0.0714,-0.0297,0.2865,0.297
8.888701,0.1143,0.0147,0.2739,0.297
8.914266,0.1404,0.0240,0.1278,0.191
8.929584,0.1129,-0.0052,0.1138,0.160
8.952275,0.0862,-0.0112,0.1769,0.197
8.972230,0.1237,-0.0442,0.2298,0.265
8.992609,0.1417,-0.0310,0.2462,0.286
9.023240,0.1086,0.0055,0.1837,0.214
9.042915,0.0874,0.0008,0.1772,0.198
9.053558,0.0819,-0.0301,0.1702,0.191
9.074560,0.0847,-0.0415,0.1917,0.214
9.095321,0.1269,-0.0250,0.2367,0.270
9.123544,0.1012,-0.0111,0.1910,0.216
9.141821,0.0910,-0.0185,0.1840,0.206
9.157505,0.0996,-0.0255,0.1699,0.199
