time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.507446,-0.0775,-0.0189,0.0199,0.082
5.527724,-0.0098,-0.0283,-0.0018,0.03
5.538859,0.028,-0.036,-0.0254,0.052
5.551661,0.0705,-0.0353,-0.0577,0.098
5.572479,0.0748,-0.0352,-0.0909,0.123
5.60575,0.0312,0.0286,-0.1078,0.116
5.625405,0.0529,0.0813,-0.1033,0.142
5.6363,0.0459,0.0877,-0.0977,0.139
5.653284,0.0631,0.0499,-0.0892,0.12
5.673854,0.0583,0.0142,-0.0752,0.096
5.701877,0.0101,-0.0114,-0.019,0.024
5.714126,-0.0162,-0.0202,0.0049,0.026
5.734656,-0.047,0.0125,0.0572,0.075
5.754981,-0.0324,0.0375,0.0384,0.063
5.775556,-0.0301,0.0364,0.0159,0.05
5.801965,-0.0498,-0.0288,0.0111,0.059
5.81679,-0.0309,-0.0759,0.0235,0.085
5.836942,-0.0381,-0.0378,0.0574,0.079
5.857542,0.0123,-0.0339,0.0249,0.044
5.878698,0.0339,-0.0177,-0.0144,0.041
5.904657,0.0238,0.0086,-0.0339,0.042
5.919339,-0.0267,0.0062,-0.0153,0.031
5.940042,-0.0673,0.0152,-0.0017,0.069
5.960658,-0.0767,-0.0007,-0.0119,0.078
5.981641,-0.0095,0.008,0.03,0.032
6.00489,0.0578,0.009,-0.0109,0.059
6.025121,0.0551,0.0044,-0.0542,0.077
6.04322,0.0378,-0.0066,-0.0525,0.065
6.064432,-0.0252,0.0121,-0.0252,0.038
6.084576,-0.0301,0.008,0.0249,0.04
6.10596,-0.0253,0.0195,-0.0081,0.033
6.126924,-0.0013,0.0022,-0.0167,0.017
6.145837,0.0154,-0.005,-0.0201,0.026
6.166467,0.0008,-0.0118,-0.0149,0.019
6.187668,-0.0354,-0.0177,-0.006,0.04
6.216276,-0.0498,-0.0006,0.0246,0.056
6.236851,-0.0088,0.0078,0.0083,0.014
6.249749,0.0151,0.017,-0.029,0.037
6.269598,0.0148,-0.0039,-0.0256,0.03
6.290148,0.0236,0.0149,0.0041,0.028
6.314767,-0.0318,0.0059,-0.0112,0.034
6.335905,-0.0247,0.0153,-0.0001,0.029
6.352313,-0.0296,-0.004,-0.0105,0.032
6.372676,0.0511,-0.0119,-0.0187,0.056
6.39364,0.0764,-0.033,0.0034,0.083
6.416087,0.0139,-0.0442,0.0377,0.06
6.436502,-0.0317,0.0013,-0.007,0.032
6.454821,-0.0843,0.0151,0.003,0.086
6.474993,-0.029,0.0144,-0.0064,0.033
6.495285,0.0166,-0.017,-0.0109,0.026
6.516606,0.0573,-0.0075,0.0061,0.058
6.536663,0.0092,0.0146,-0.0059,0.018
6.557113,-0.0415,0.0111,-0.0342,0.055
6.579412,-0.037,-0.0098,-0.0339,0.051
6.598516,-0.0226,-0.01,-0.0069,0.026
6.62062,0.0183,-0.0132,-0.0042,0.023
6.64046,0.0185,0.0053,-0.0188,0.027
6.661008,-0.0008,0.0394,-0.0477,0.062
6.681674,-0.0156,-0.0071,-0.0312,0.036
6.710296,-0.021,-0.033,0.0217,0.045
6.72965,-0.0042,-0.0038,0.0464,0.047
6.742717,0.0055,0.0226,0.0329,0.04
6.76359,0.0321,0.0555,-0.03,0.071
6.784249,-0.006,-0.0054,-0.0814,0.082
6.813152,-0.0353,-0.0636,0.0215,0.076
6.833014,-0.0496,-0.0366,0.0238,0.066
6.845891,-0.0468,-0.0367,-0.0128,0.061
6.865955,0.0208,-0.0014,-0.0229,0.031
6.886461,0.0889,0.0179,-0.0288,0.095
6.913449,0.0495,0.0339,-0.0171,0.062
6.930342,-0.0121,0.0087,-0.0021,0.015
6.950021,-0.0403,0.0395,0.0034,0.057
6.970826,-0.0425,0.0209,0.0027,0.047
6.991467,0.0057,-0.0313,-0.0285,0.043
7.013582,-0.0059,-0.0234,0.0142,0.028
7.034605,-0.0366,0.0033,0.0172,0.041
7.054812,-0.0455,0.0273,0.009,0.054
7.075659,-0.014,0.0245,0.0307,0.042
7.096192,-0.0016,-0.0026,0.0265,0.027
7.125004,-0.0302,-0.0382,0.0176,0.052
7.143932,-0.0015,-0.0373,0.0559,0.067
7.158317,0.0082,-0.0011,0.064,0.065
7.178522,-0.0037,0.0299,0.0106,0.032
7.19896,-0.0515,0.0604,-0.0337,0.086
7.219914,-0.0611,0.0379,-0.053,0.089
7.239749,0.0227,-0.0255,0.0004,0.034
7.261529,0.0324,-0.0425,-0.0064,0.054
7.28157,0.0491,-0.0064,-0.0093,0.05
7.312011,-0.0304,0.0392,-0.06,0.078
7.333646,-0.0425,0.0023,-0.0405,0.059
7.342822,-0.0162,-0.0281,0.0123,0.035
7.364586,0.0465,-0.0264,0.0868,0.102
7.384733,0.0622,-0.0001,0.0204,0.065
7.412388,0.0107,0.0762,-0.0228,0.08
7.43119,-0.0513,0.0463,-0.0127,0.07
7.446527,-0.0442,0.0105,-0.0339,0.057
7.46738,-0.071,-0.0096,-0.005,0.072
7.488173,-0.0327,0.0193,-0.0199,0.043
7.512304,0.0181,0.0468,-0.0252,0.056
7.529447,0.0447,0.0101,-0.0183,0.049
7.549982,0.0543,0.0005,0.0149,0.056
7.571339,0.0205,-0.0054,-0.0075,0.022
7.591642,-0.0206,-0.0182,0.0077,0.029
7.612228,-0.0283,-0.0226,0.0265,0.045
7.632505,-0.0477,-0.0426,0.0341,0.072
7.653344,-0.0213,-0.0375,0.0306,0.053
7.674179,0.0029,0.0145,0.0082,0.017
7.696158,-0.0064,0.0372,0.0285,0.047
7.722473,-0.0109,0.0057,-0.0148,0.019
7.740454,0.0129,0.0052,0.0261,0.03
7.756404,0.0056,0.0119,0.0595,0.061
7.777264,-0.0064,0.0439,-0.0079,0.045
7.798504,-0.0159,0.0498,0.0097,0.053
7.822924,-0.047,0.055,-0.0262,0.077
7.841472,-0.0493,-0.0062,-0.0249,0.056
7.860397,0.0032,-0.0475,-0.008,0.048
7.880901,0.0317,-0.0595,-0.0175,0.07
7.901281,0.0884,-0.046,-0.051,0.112
7.922166,0.0446,0.0185,-0.0516,0.071
7.943319,-0.0128,0.0282,-0.0213,0.038
7.963638,-0.0124,-0.0252,0.0351,0.045
7.984481,-0.0074,-0.0473,0.0079,0.049
8.021112,-0.0186,-0.0047,0.0033,0.02
8.038029,-0.0159,0.0071,0.0153,0.023
8.049816,-0.0059,0.0401,0.0036,0.041
8.066613,-0.0343,0.0467,0.0239,0.063
8.087417,-0.0365,0.0387,0.007,0.054
8.121764,-0.034,0.0234,0.0232,0.047
8.140804,-0.0151,0.0016,0.0163,0.022
8.14939,-0.0104,-0.0054,0.0197,0.023
8.170194,-0.0086,-0.0286,0.0056,0.03
8.191046,-0.0094,-0.0302,-0.0112,0.034
8.220874,0.0117,0.0012,-0.0123,0.017
8.237482,0.031,0.0216,-0.0231,0.044
8.25298,0.0169,0.023,-0.0126,0.031
8.273063,0.0002,-0.0016,-0.014,0.014
8.293259,-0.0312,0.018,-0.008,0.037
8.319848,-0.0244,0.0524,-0.019,0.061
8.341643,-0.0172,0.0493,0.0263,0.058
8.353782,-0.0148,0.0343,0.0229,0.044
8.37432,-0.0292,-0.0413,0.0441,0.067
8.395577,-0.0898,-0.0262,0.0555,0.109
8.416836,-0.0688,-0.0395,0.017,0.081
8.43592,0.0068,-0.0287,-0.0208,0.036
8.456001,0.0541,-0.048,-0.0296,0.078
8.476361,0.0681,-0.0133,-0.0519,0.087
8.497149,0.0826,-0.0191,-0.0521,0.099
8.519776,0.0611,-0.0004,-0.0634,0.088
8.541792,0.0158,0.0261,-0.0397,0.05
8.558552,-0.0176,0.022,-0.0495,0.057
8.579311,-0.0439,0.0444,-0.0235,0.067
8.59991,-0.0148,0.03,-0.0001,0.033
8.6201,-0.0313,-0.0064,0.03,0.044
8.640525,0.0048,-0.0236,0.0534,0.059
8.660876,-0.0166,0.0067,0.0091,0.02
8.681443,-0.0214,0.0515,-0.0106,0.057
8.702633,-0.0095,0.0217,-0.007,0.025
8.730756,0.0191,-0.0435,0.0056,0.048
8.745199,0.0142,-0.0531,-0.0272,0.061
8.763144,0.0283,-0.0162,-0.0182,0.037
8.784353,-0.0053,0.0137,-0.0608,0.063
8.805192,-0.0197,-0.022,-0.076,0.082
8.829707,-0.0721,-0.0605,0.0184,0.096
8.846043,-0.0356,-0.0161,0.1072,0.114
8.867057,-0.0176,0.0647,0.0586,0.089
8.888099,-0.0481,0.0527,-0.0547,0.09
8.909343,-0.0509,0.0027,-0.0376,0.063
8.929795,0.02,-0.0314,0.0586,0.069
8.950622,0.0657,0.0112,0.0849,0.108
8.971052,0.0278,0.0626,-0.013,0.07
8.993066,-0.0036,0.0503,-0.0892,0.102
9.030047,-0.0356,-0.0439,-0.0277,0.063
9.040703,-0.0286,-0.0265,0.0293,0.049
9.054159,-0.0094,-0.024,0.0141,0.029
9.074795,0.0456,0.0559,-0.0738,0.103
9.0959,0.0642,0.0809,-0.1221,0.16
9.129166,0.0244,-0.0214,-0.0264,0.042
9.147803,-0.0337,-0.0744,0.04,0.091
9.156504,-0.0435,-0.0684,0.0627,0.102
9.177415,-0.0367,-0.008,0.0841,0.092
9.198549,-0.0415,0.0198,0.0395,0.061
9.229131,-0.0325,0.0166,-0.0439,0.057
9.245721,-0.0376,-0.0024,0.0121,0.04
9.260139,0.0006,-0.0032,0.075,0.075
9.281008,0.0273,-0.0051,0.0988,0.103
9.301478,0.0157,0.0186,0.0207,0.032
9.328768,-0.0419,0.0286,-0.0424,0.066
9.34834,-0.0473,-0.0263,0.0087,0.055
9.363765,-0.0286,-0.0385,0.0256,0.054
9.384184,-0.0265,-0.0364,0.0558,0.072
9.40429,-0.0075,-0.0057,0.0401,0.041
9.427282,0.0143,-0.0105,0.012,0.021
9.446422,-0.0116,-0.0236,-0.0029,0.027
9.465909,-0.0181,0.0084,-0.0124,0.024
9.486753,-0.0296,0.0296,-0.0249,0.049
9.506939,0.0115,0.0486,0.0194,0.054
9.527647,0.0284,0.0008,0.0351,0.045
9.548984,0.0045,-0.0153,-0.0361,0.039
9.5688,-0.01,-0.0239,-0.0261,0.037
9.589654,-0.0388,0.0064,-0.0032,0.039
9.611655,-0.0074,-0.0007,0.0225,0.024
9.63674,0.0363,-0.0089,0.0037,0.038
9.65871,0.0104,0.0097,-0.0587,0.06
9.67357,0.0082,0.036,-0.0645,0.074
9.694702,-0.0252,0.0151,-0.0796,0.085
9.715162,-0.0107,-0.0032,-0.0802,0.081
9.73819,0.0617,-0.0291,0.0021,0.068
9.755795,0.0657,0.0241,0.0219,0.073
